Time, Accel_x, Accel_y, Accel_z, Gyr_x, Gyr_y, Gyr_z, Label
33:1:5, -0.01, -0.19, 0.22, -164.01, -132.37, 11.27
33:1:5, -0.06, -0.06, 0.28, -161.91, -119.42, -3.99
33:1:5, -0.05, -0.14, 0.24, -163.80, -103.74, -4.76
33:1:5, 0.05, -0.16, 0.24, -180.18, -89.74, -3.29
33:1:5, 0.02, -0.10, 0.24, -144.13, -50.96, -8.82
33:1:5, 0.05, -0.27, 0.24, -109.41, -26.25, -11.41
33:1:5, 0.15, -0.51, 0.40, -12.53, 5.32, -16.38
33:1:5, 0.28, -0.54, 0.63, 44.24, 23.17, -14.70
33:1:5, 0.04, -0.09, 0.76, 91.84, 31.85, -3.57
33:1:5, 0.07, -0.05, 0.76, 94.85, 33.88, 5.95
33:1:5, 0.13, 0.08, 0.85, 125.86, 45.43, 13.72
33:1:5, 0.23, 0.12, 0.83, 177.80, 67.97, 21.56
33:1:5, 0.27, 0.24, 0.52, 227.43, 103.25, 25.48
33:1:5, -0.07, 0.26, 0.42, 272.72, 98.21, 15.19
33:1:5, -0.64, 0.63, 0.94, 263.48, 58.66, -1.61
33:1:5, -1.33, 0.46, 0.46, 175.84, 43.82, -15.68
33:1:5, -1.88, -0.01, 1.62, 141.26, 17.43, -41.23
33:1:5, -1.53, 0.18, 1.91, 101.29, 79.24, -25.48
33:1:5, -1.60, 0.68, 0.67, 137.34, 98.42, 11.48
33:1:5, -1.58, 0.76, 0.70, 120.47, 81.62, -1.12
33:1:5, -1.34, 0.26, 0.01, 29.26, 59.85, -36.40
33:1:5, -0.71, 0.19, 0.32, 53.41, 50.54, -36.33
33:1:5, -0.59, 0.18, 0.30, 64.68, 45.36, -66.92
33:1:5, -0.48, 0.16, 0.56, 69.16, 47.53, -84.35
33:1:5, -0.55, 0.02, 0.40, 62.30, 52.85, -102.90
33:1:5, -0.60, -0.07, 0.28, 79.73, 48.65, -114.24
33:1:5, -0.70, -0.09, 0.27, 115.71, 53.62, -127.05
33:1:5, -0.86, 0.09, 0.49, 134.19, 62.44, -127.12
33:1:5, -1.06, 0.39, 0.44, 123.97, 64.47, -108.15
33:1:5, -1.19, 0.64, 0.33, 103.46, 60.13, -97.51
33:1:5, -1.24, 0.93, 0.37, 81.55, 58.45, -99.75
33:1:5, -1.15, 1.09, 0.22, 74.06, 50.33, -104.58
33:1:5, -0.93, 1.04, 0.34, 78.82, 52.85, -100.80
33:1:5, -0.71, 0.89, 0.31, 110.32, 63.63, -112.35
33:1:5, -0.65, 0.73, 0.40, 105.14, 53.55, -107.17
33:1:5, -0.61, 0.72, 0.42, 107.52, 59.50, -103.53
33:1:5, -0.77, 0.55, 0.35, 88.13, 76.30, -85.61
33:1:5, -0.97, 0.52, 0.39, 64.26, 89.25, -68.04
33:1:5, -1.33, 0.72, 0.44, 67.76, 103.46, -60.97
33:1:5, -1.54, 0.87, 0.46, 33.11, 106.82, -52.15
33:1:5, -1.46, 0.78, 0.33, 19.39, 106.19, -56.77
33:1:5, -1.24, 0.64, 0.36, 8.05, 116.76, -55.44
33:1:5, -1.19, 0.60, 0.40, -2.24, 126.56, -60.13
33:1:5, -1.19, 0.44, 0.36, 8.47, 134.82, -61.95
33:1:5, -1.30, 0.39, 0.36, 32.41, 146.02, -51.94
33:1:5, -1.34, 0.46, 0.29, 71.47, 148.33, -67.69
33:1:5, -1.38, 0.54, 0.30, 70.84, 147.63, -79.59
33:1:5, -1.30, 0.41, 0.48, 73.22, 160.65, -67.41
33:1:5, -1.27, 0.38, 0.52, 65.66, 171.22, -39.06
33:1:5, -1.40, 0.31, 0.64, 63.35, 172.48, -43.54
33:1:5, -1.55, 0.24, 0.70, 59.50, 151.41, -42.07
33:1:5, -1.66, 0.22, 0.90, 51.38, 139.02, -65.87
33:1:5, -1.59, -0.06, 0.80, 50.96, 100.94, -57.05
33:1:5, -1.38, -0.01, 0.64, 75.25, 63.28, -41.65
33:1:5, -1.24, 0.18, 0.69, 89.74, 21.14, -40.04
33:1:5, -0.92, 0.20, 0.76, 105.49, -3.50, -38.99
33:1:5, -0.67, 0.23, 0.71, 121.45, -35.14, -48.02
33:1:5, -0.56, 0.13, 0.51, 145.81, -65.10, -56.14
33:1:5, -0.59, 0.19, 0.06, 119.28, -94.64, -38.99
33:1:5, -0.58, 0.11, 0.17, 120.75, -125.86, -56.63
33:1:5, -0.57, -0.02, 0.19, 108.92, -128.10, -54.39
33:1:5, -0.53, -0.19, 0.20, 150.29, -121.66, -4.76
33:1:5, -0.64, 0.56, 0.32, 138.74, -117.18, 48.58
33:1:5, -0.88, 0.49, 0.28, 129.29, -131.88, 85.96
33:1:5, -1.06, 0.69, 0.37, 176.12, -152.67, 111.44
33:1:5, -1.02, 0.71, 0.41, 172.41, -144.20, 133.98
33:1:5, -1.43, 0.71, 0.10, 130.13, -145.60, 176.40
33:1:5, -1.72, 0.95, 0.17, 34.16, -155.19, 211.12
33:1:5, -1.96, 1.05, 0.15, -76.79, -144.97, 183.75
33:1:5, -1.81, 0.80, -0.30, -188.44, -176.89, 162.61
33:1:5, -1.42, 0.53, -0.51, -299.81, -201.46, 162.68
33:1:5, -1.27, 0.19, -0.49, -301.70, -209.79, 142.03
33:1:5, -1.17, -0.11, -0.12, -284.76, -217.98, 122.29
33:1:5, -1.08, -0.13, 0.35, -256.76, -226.66, 96.81
33:1:5, -1.02, -0.12, 0.92, -168.91, -231.63, 97.51
33:1:5, -1.32, 0.44, 0.86, -136.15, -220.57, 91.84
33:1:5, -1.38, 0.61, 0.40, -196.49, -192.78, 64.26
33:1:5, -1.35, 0.42, 0.26, -198.66, -172.97, 39.06
33:1:5, -1.15, 0.32, 0.39, -126.98, -164.43, 19.04
33:1:5, -1.09, 0.34, 0.47, -83.93, -160.02, 8.82
33:1:5, -0.99, 0.34, 0.51, -85.19, -148.54, 3.01
33:1:5, -0.71, 0.33, 0.49, -82.04, -110.74, -14.35
33:1:5, -0.36, 0.25, 0.52, -75.11, -77.91, -20.72
33:1:5, -0.24, 0.22, 0.44, -65.59, -39.20, -25.97
33:1:5, -0.19, 0.32, 0.35, -68.18, -10.43, -22.19
33:1:5, -0.21, 0.30, 0.15, -66.29, 18.41, -11.41
33:1:5, -0.09, 0.05, 0.16, -51.66, 43.26, -3.78
33:1:5, 0.11, -0.16, 0.10, -13.51, 71.54, -6.65
33:1:5, 0.16, -0.25, -0.02, 50.96, 84.35, -15.33
33:1:5, 0.27, -0.27, -0.27, 109.62, 103.32, -23.24
33:1:5, 0.37, -0.27, -0.69, 198.80, 134.68, -25.41
33:1:5, 0.52, -0.31, -0.84, 266.07, 165.55, -34.09
33:1:5, 0.57, -0.43, -0.83, 317.80, 183.33, -53.13
33:1:5, 0.64, -0.45, -0.66, 367.08, 187.53, -72.66
33:1:5, 0.33, -0.02, -0.16, 285.81, 121.45, -88.20
33:1:5, -0.00, 0.10, 1.49, 74.55, 1.61, -83.93
33:1:5, -0.71, -0.33, 0.91, 77.70, -9.80, -72.31
33:1:5, -1.34, 0.60, 0.61, 180.32, 23.31, -68.39
33:1:5, -1.86, 0.52, 1.91, 197.26, 72.59, -11.48
33:1:5, -2.88, 1.95, -0.12, 158.34, 140.56, 0.91
33:1:5, -2.30, 0.59, -0.17, 86.94, 61.88, -13.65
33:1:5, -0.53, 0.40, 0.38, 90.37, 37.31, -34.02
33:1:5, 0.01, 0.14, 0.23, 84.77, 23.45, -102.48
33:1:5, -0.08, -0.23, 0.53, 98.77, -5.67, -123.62
33:1:5, -0.30, 0.08, 0.43, 103.46, 25.97, -138.74
33:1:5, -0.56, 0.31, 0.25, 94.08, 27.65, -133.21
33:1:5, -0.63, 0.53, 0.07, 104.86, 22.47, -144.48
33:1:5, -0.61, 0.87, -0.16, 67.41, 36.26, -144.06
33:1:5, -0.85, 0.86, -0.04, 7.07, 40.74, -128.45
33:1:5, -1.22, 0.77, 0.59, -3.85, 51.52, -94.43
33:1:5, -1.81, 1.17, 0.54, -11.27, 81.55, -56.07
33:1:5, -2.14, 1.14, 0.34, -24.15, 107.66, -44.10
33:1:5, -1.85, 0.92, 0.03, -43.47, 109.83, -24.78
33:1:5, -1.47, 0.62, 0.07, -55.72, 98.70, -29.89
33:1:5, -1.44, 0.31, 0.15, -20.16, 113.12, -38.71
33:1:5, -1.36, 0.37, 0.13, -34.37, 136.57, -50.47
33:1:5, -1.23, 0.44, 0.26, -57.40, 161.21, -44.59
33:1:5, -1.22, 0.27, 0.15, -56.56, 180.95, -31.43
33:1:5, -1.31, 0.19, 0.16, 2.31, 166.81, -27.86
33:1:5, -1.22, 0.28, 0.33, 23.59, 177.38, -37.10
33:1:5, -1.09, 0.15, 0.53, 44.17, 210.98, -0.42
33:1:5, -1.44, -0.04, 0.64, 47.18, 210.28, -54.25
33:1:5, -1.96, -0.33, 0.71, 70.98, 173.95, -101.36
33:1:5, -2.05, 0.01, 0.79, 38.43, 142.03, -97.23
33:1:5, -2.01, 0.25, 0.66, 15.05, 107.94, -67.41
33:1:5, -1.53, 0.36, 0.64, 40.32, 39.76, -54.95
33:1:5, -1.04, 0.45, 0.80, 80.57, -8.47, -56.28
33:1:5, -0.56, 0.41, 0.83, 108.15, -25.83, -53.41
33:1:5, -0.49, 0.48, 0.73, 121.45, -54.46, -55.09
33:1:5, -0.42, 0.58, 0.43, 106.75, -90.58, -57.47
33:1:5, -0.44, 0.54, 0.22, 100.66, -134.68, -45.85
33:1:5, -0.39, 0.69, 0.34, 81.06, -148.61, -4.41
33:1:5, -0.46, 0.69, 0.53, 81.90, -147.00, 35.77
33:1:5, -0.68, 0.58, 0.37, 127.19, -141.26, 93.59
33:1:5, -0.74, 0.52, 0.18, 175.91, -144.48, 154.07
33:1:5, -0.79, 0.41, 0.04, 218.33, -145.25, 159.81
33:1:5, -1.11, 0.45, 0.11, 219.59, -155.96, 152.04
33:1:5, -1.33, 0.56, 0.49, 99.47, -147.07, 188.30
33:1:5, -1.50, 0.80, 0.45, -39.27, -122.43, 248.92
33:1:5, -1.84, 1.12, 0.35, -144.97, -134.96, 232.75
33:1:5, -1.86, 0.66, -0.30, -243.74, -141.75, 170.87
33:1:5, -1.67, 0.23, -0.99, -377.93, -137.13, 173.67
33:1:5, -1.39, 0.22, -0.96, -383.18, -165.90, 145.11
33:1:5, -1.26, 0.14, -0.36, -356.23, -191.45, 141.19
33:1:5, -1.22, 0.17, 0.70, -267.33, -213.78, 136.78
33:1:5, -1.45, 0.25, 1.05, -175.84, -229.53, 131.11
33:1:5, -1.59, 0.30, 0.91, -179.55, -220.08, 106.54
33:1:5, -1.39, 0.14, 0.18, -201.88, -185.50, 85.96
33:1:5, -1.23, 0.31, 0.21, -190.61, -165.76, 63.42
33:1:5, -1.20, 0.40, 0.32, -163.17, -158.90, 57.96
33:1:5, -1.22, 0.61, 0.50, -147.63, -156.45, 36.75
33:1:5, -1.21, 0.48, 0.56, -111.72, -142.87, 31.92
33:1:5, -1.13, 0.69, 0.53, -100.59, -115.71, 17.85
33:1:5, -0.63, 0.23, 0.43, -97.93, -93.10, 35.35
33:1:5, -0.21, 0.24, 0.57, -82.60, -55.72, 11.48
33:1:5, 0.11, 0.11, 0.39, -82.60, -22.82, 2.59
33:1:5, 0.01, 0.16, 0.13, -101.57, -9.24, -0.42
33:1:5, -0.13, 0.26, 0.05, -103.32, 16.31, -5.39
33:1:5, -0.27, 0.36, -0.00, -39.69, 45.78, -0.49
33:1:5, -0.01, -0.22, -0.13, 0.77, 66.57, -8.19
33:1:5, 0.25, -0.43, -0.35, 63.07, 84.14, -17.15
33:1:5, 0.43, -0.47, -0.64, 114.94, 106.75, -22.82
33:1:5, 0.59, -0.42, -0.79, 178.92, 143.64, -26.18
33:1:5, 0.80, -0.50, -0.75, 243.25, 173.25, -31.99
33:1:5, 0.72, -0.53, -0.58, 309.40, 187.53, -39.06
33:1:5, 0.75, -0.22, -0.61, 319.20, 193.97, -45.78
33:1:5, 0.37, 0.30, 0.38, 227.78, 11.13, -48.79
33:1:5, -0.15, 0.04, 2.22, 64.89, -66.15, -94.36
33:1:5, -1.35, 0.14, 0.45, 203.00, 30.59, -71.75
33:1:5, -1.81, 1.01, 2.02, 185.22, 27.44, -85.12
33:1:5, -2.92, 1.20, 0.50, 109.55, 201.60, 6.79
33:1:5, -2.94, 1.43, -0.99, 143.64, 105.56, -57.40
33:1:5, -1.34, 0.52, 0.53, 13.23, -2.45, -13.51
33:1:5, -0.20, 0.06, 0.30, -7.07, 24.15, -96.46
33:1:5, -0.11, -0.39, 0.52, 26.32, 6.30, -114.52
33:1:5, -0.36, -0.18, 0.32, 73.99, 23.87, -147.35
33:1:5, -0.45, 0.25, 0.26, 106.96, 27.16, -171.99
33:1:5, -0.56, 0.54, -0.00, 95.97, 16.52, -175.07
33:1:5, -0.62, 0.79, -0.14, 45.22, 19.53, -182.28
33:1:5, -0.71, 0.82, -0.05, -46.69, 43.19, -149.73
33:1:5, -1.31, 0.95, 0.34, -128.10, 63.35, -92.89
33:1:5, -1.92, 1.00, 0.79, -33.81, 114.66, -30.24
33:1:5, -2.31, 1.55, 0.10, -48.79, 115.29, -29.82
33:1:5, -1.90, 0.77, 0.25, -47.25, 131.39, -5.67
33:1:5, -1.49, 0.51, 0.19, -28.56, 127.68, 3.22
33:1:5, -1.39, 0.57, 0.22, -42.70, 133.00, -16.03
33:1:5, -1.39, 0.42, 0.22, -65.03, 145.32, -19.74
33:1:5, -1.25, 0.33, 0.25, -48.23, 175.98, -10.92
33:1:5, -1.25, 0.36, 0.34, -28.21, 190.33, -15.47
33:1:5, -1.39, 0.32, 0.35, -18.69, 196.42, -11.97
33:1:5, -1.42, 0.24, 0.45, 18.55, 211.75, -3.29
33:1:5, -1.39, 0.06, 0.62, 15.54, 225.05, -6.37
33:1:5, -1.74, 0.01, 0.78, -18.06, 197.47, -42.14
33:1:5, -1.91, -0.21, 0.72, -6.30, 166.74, -57.89
33:1:5, -1.75, -0.07, 0.66, 32.69, 124.25, -45.43
33:1:5, -1.66, 0.15, 0.73, 44.59, 77.21, -40.18
33:1:5, -1.42, 0.13, 0.85, 64.19, 32.69, -50.40
33:1:5, -1.00, 0.29, 0.83, 81.13, 6.86, -49.77
33:1:5, -0.60, 0.34, 0.73, 92.05, -6.93, -52.22
33:1:5, -0.48, 0.43, 0.58, 100.52, -33.25, -61.46
33:1:5, -0.49, 0.55, 0.35, 107.52, -76.09, -64.75
33:1:5, -0.47, 0.47, 0.10, 42.84, -99.19, -54.25
33:1:5, -0.47, 0.31, 0.26, 40.11, -114.87, -27.09
33:1:5, -0.49, 0.11, 0.21, 77.63, -122.43, 62.86
33:1:5, -0.44, 0.32, 0.18, 144.41, -121.59, 115.01
33:1:5, -0.63, 0.58, 0.16, 204.40, -123.83, 140.35
33:1:5, -0.64, 0.60, 0.16, 219.10, -126.49, 147.42
33:1:5, -0.93, 0.65, 0.24, 197.33, -133.77, 166.46
33:1:5, -1.41, 0.87, 0.31, 71.54, -120.40, 195.51
33:1:5, -1.53, 1.05, 0.22, -49.77, -117.60, 216.58
33:1:5, -1.51, 0.97, 0.37, -146.02, -151.27, 235.41
33:1:5, -2.03, 0.77, 0.24, -203.56, -138.81, 184.38
33:1:5, -1.78, 0.00, -0.71, -352.66, -154.00, 161.63
33:1:5, -1.55, -0.48, -0.96, -353.85, -181.02, 146.23
33:1:5, -1.20, -0.34, -0.48, -302.89, -198.17, 132.30
33:1:5, -1.04, 0.09, 0.13, -274.19, -228.20, 122.50
33:1:5, -1.05, -0.17, 1.03, -178.99, -237.30, 119.28
33:1:5, -1.42, 0.19, 1.00, -107.73, -223.93, 106.68
33:1:5, -1.42, 0.32, 0.57, -122.08, -202.16, 97.37
33:1:5, -1.34, 0.60, 0.21, -158.34, -185.08, 75.18
33:1:5, -1.43, 0.81, 0.31, -171.29, -184.52, 58.87
33:1:5, -1.31, 0.81, 0.54, -152.25, -158.20, 31.36
33:1:5, -1.17, 0.74, 0.51, -130.83, -135.31, 18.62
33:1:5, -1.11, 0.66, 0.31, -136.15, -123.76, 17.85
33:1:5, -0.68, 0.33, 0.41, -112.63, -106.54, 14.63
33:1:5, -0.16, 0.13, 0.55, -81.34, -52.50, -13.93
33:1:5, 0.01, 0.06, 0.49, -76.23, -22.26, -17.50
33:1:5, 0.12, 0.12, 0.34, -87.29, -6.23, -10.78
33:1:5, 0.07, 0.05, 0.21, -92.12, 30.10, -12.53
33:1:5, -0.03, 0.15, 0.12, -41.30, 64.33, -15.75
33:1:5, 0.09, -0.04, 0.02, 0.42, 90.37, -27.44
33:1:5, 0.32, -0.32, -0.26, 53.48, 112.56, -41.44
33:1:5, 0.33, -0.26, -0.55, 139.72, 136.50, -51.59
33:1:5, 0.33, -0.25, -0.86, 192.92, 159.60, -44.31
33:1:5, 0.37, -0.31, -0.84, 264.46, 178.92, -70.14
33:1:5, 0.51, -0.42, -0.57, 325.36, 197.68, -77.42
33:1:5, 0.40, -0.16, -0.41, 288.82, 128.94, -74.76
33:1:5, 0.62, 0.27, 2.19, 44.45, 2.03, -70.91
33:1:5, -0.58, -0.78, 0.65, 6.51, 34.65, -82.04
33:1:5, -1.39, 0.53, 0.30, 211.54, 39.06, -50.68
33:1:5, -2.29, 1.21, 1.73, 203.77, 117.67, -15.26
33:1:5, -3.08, 2.15, -1.01, 103.39, 210.21, -5.67
33:1:5, -2.32, 0.68, -0.65, 112.49, 8.33, -3.36
33:1:5, -0.30, 0.41, 0.59, 53.83, 47.46, -32.13
33:1:5, 0.01, -0.50, 0.33, 43.75, 20.72, -80.15
33:1:5, -0.12, -0.44, 0.53, 78.75, 24.22, -102.27
33:1:5, -0.43, -0.17, 0.26, 101.92, 19.67, -146.72
33:1:5, -0.51, 0.22, 0.29, 104.09, 9.73, -148.19
33:1:5, -0.73, 0.49, 0.02, 89.32, -2.38, -165.55
33:1:5, -0.75, 0.52, -0.00, 73.15, 10.01, -169.05
33:1:5, -0.76, 0.60, 0.09, 35.63, 35.42, -148.68
33:1:5, -1.13, 0.94, 0.33, -35.70, 49.98, -123.69
33:1:5, -1.77, 0.89, 0.89, -59.36, 85.47, -72.66
33:1:5, -2.26, 1.47, 0.17, -44.31, 99.47, -32.48
33:1:5, -1.66, 0.92, -0.10, -64.54, 91.77, -21.91
33:1:5, -1.40, 0.42, 0.28, -43.61, 99.47, -9.66
33:1:5, -1.45, 0.37, 0.22, -41.09, 109.97, -15.40
33:1:5, -1.36, 0.33, 0.18, -48.51, 110.67, -26.18
33:1:5, -1.25, 0.26, 0.17, -53.13, 136.43, -21.42
33:1:5, -1.11, 0.42, 0.26, -22.12, 165.13, -21.28
33:1:5, -1.24, 0.41, 0.33, -4.34, 172.76, -13.23
33:1:5, -1.31, 0.51, 0.34, 15.54, 210.14, -14.84
33:1:5, -1.45, 0.51, 0.37, 2.24, 203.35, -3.50
33:1:5, -1.31, 0.38, 0.36, 22.12, 206.08, -0.98
33:1:5, -1.60, 0.08, 0.60, 28.14, 186.55, -38.92
33:1:5, -1.89, -0.13, 0.83, 8.82, 160.30, -64.47
33:1:5, -1.76, -0.20, 0.77, 22.54, 123.48, -57.47
33:1:5, -1.69, 0.06, 0.69, 37.24, 84.14, -55.30
33:1:5, -1.49, 0.23, 0.72, 45.50, 30.17, -59.57
33:1:5, -0.94, 0.26, 0.85, 61.25, 9.45, -55.79
33:1:5, -0.64, 0.20, 0.76, 77.07, -0.84, -49.77
33:1:5, -0.39, 0.27, 0.50, 85.05, -11.90, -60.62
33:1:5, -0.42, 0.33, 0.27, 84.63, -44.10, -74.13
33:1:5, -0.49, 0.46, 0.19, 64.68, -62.65, -70.56
33:1:5, -0.51, 0.62, 0.20, 46.83, -63.07, -45.64
33:1:5, -0.48, 0.45, 0.32, 46.41, -79.73, -1.96
33:1:5, -0.36, 0.34, 0.26, 55.79, -87.92, 49.63
33:1:5, -0.54, 0.51, 0.29, 84.63, -97.58, 93.03
33:1:5, -0.79, 0.37, 0.22, 110.11, -118.09, 114.87
33:1:5, -0.78, 0.19, 0.15, 155.68, -136.36, 104.30
33:1:5, -0.71, 0.30, 0.31, 121.59, -148.12, 114.03
33:1:5, -0.92, 0.48, 0.24, 87.08, -150.43, 142.73
33:1:5, -1.48, 0.52, 0.12, 72.31, -136.64, 188.30
33:1:5, -1.62, 0.46, -0.14, 71.47, -119.63, 190.68
33:1:5, -1.51, 0.67, 0.02, 15.05, -123.34, 210.70
33:1:5, -1.71, 1.05, 0.34, -90.44, -175.28, 187.04
33:1:5, -1.56, 0.59, 0.10, -213.71, -168.42, 158.69
33:1:5, -1.32, 0.08, -0.59, -273.35, -175.42, 151.83
33:1:5, -1.36, -0.44, -0.53, -279.65, -193.97, 141.61
33:1:5, -1.33, -0.08, 0.21, -285.25, -215.18, 144.48
33:1:5, -1.18, 0.12, 0.93, -191.24, -214.62, 146.09
33:1:5, -1.45, 0.41, 1.13, -94.43, -212.94, 157.43
33:1:5, -1.63, 0.71, 0.64, -129.01, -201.95, 102.76
33:1:5, -1.42, 0.39, 0.17, -176.40, -179.41, 83.23
33:1:5, -1.25, 0.24, 0.27, -158.76, -167.79, 78.75
33:1:5, -1.17, 0.51, 0.43, -142.52, -164.92, 62.09
33:1:5, -1.16, 0.74, 0.64, -150.36, -147.35, 43.19
33:1:5, -1.01, 0.61, 0.62, -160.37, -134.33, 26.11
33:1:5, -0.76, 0.53, 0.47, -171.71, -117.74, 14.42
33:1:5, -0.30, 0.23, 0.44, -153.86, -87.15, -8.68
33:1:5, -0.11, 0.12, 0.36, -123.83, -49.35, -39.90
33:1:5, -0.07, 0.04, 0.22, -87.50, -26.11, -34.51
33:1:5, -0.14, 0.08, 0.36, -82.81, -0.35, -24.43
33:1:5, -0.25, -0.02, 0.34, -72.52, 30.73, -20.30
33:1:5, -0.19, 0.02, 0.29, -39.69, 64.68, -8.96
33:1:5, -0.02, -0.08, 0.17, -6.16, 86.03, -10.29
33:1:5, 0.12, 0.04, -0.01, 43.05, 106.47, -19.60
33:1:5, 0.36, -0.01, -0.32, 98.63, 125.37, -25.48
33:1:5, 0.39, -0.03, -0.69, 188.30, 149.73, -27.23
33:1:5, 0.57, -0.12, -0.90, 246.40, 178.99, -39.76
33:1:5, 0.68, -0.40, -0.81, 315.14, 204.33, -55.72
33:1:5, 0.78, -0.36, -0.60, 343.28, 174.37, -49.56
33:1:5, 0.76, 0.12, 1.37, 178.64, 2.73, -32.55
33:1:5, -0.73, -0.22, 1.31, 54.53, -12.53, -71.19
33:1:5, -1.52, 1.02, 0.79, 198.38, 10.85, -27.51
33:1:5, -3.12, 1.44, 1.78, 258.02, 136.36, -21.07
33:1:5, -3.66, 2.49, -0.80, 146.44, 177.45, 2.73
33:1:5, -2.36, -0.05, -0.73, 92.19, 60.34, -24.71
33:1:5, -0.01, -0.15, 0.86, 77.00, 14.56, -3.92
33:1:5, 0.55, -0.36, 0.40, 47.74, 60.76, -65.66
33:1:5, 0.24, -0.42, 0.63, 67.90, 18.90, -81.41
33:1:5, -0.19, 0.12, 0.36, 71.26, 26.46, -114.24
33:1:5, -0.56, 0.27, 0.22, 87.36, 26.88, -133.28
33:1:5, -0.71, 0.44, 0.24, 78.19, 20.37, -140.70
33:1:5, -0.87, 0.47, 0.14, 94.29, 28.35, -129.29
33:1:5, -0.87, 0.81, -0.07, 100.87, 39.90, -117.88
33:1:5, -0.94, 0.90, 0.18, 53.83, 9.31, -102.97
33:1:5, -1.07, 1.03, 0.59, 14.98, 7.28, -99.89
33:1:5, -1.17, 0.86, 0.27, -25.41, 16.52, -92.75
33:1:5, -1.60, 0.71, 0.42, -48.86, 58.24, -64.26
33:1:5, -1.70, 0.81, 0.34, -56.63, 95.06, -29.96
33:1:5, -1.36, 0.75, -0.01, -81.62, 91.49, -22.05
33:1:5, -1.23, 0.53, 0.17, -89.11, 89.60, -16.38
33:1:5, -1.23, 0.44, 0.24, -77.14, 95.97, -10.57
33:1:5, -1.20, 0.43, 0.09, -50.75, 90.72, -15.75
33:1:5, -1.24, 0.38, 0.21, -49.63, 118.79, -6.16
33:1:5, -1.45, 0.43, 0.24, -28.42, 126.00, -25.27
33:1:5, -1.36, 0.21, 0.23, 1.19, 128.10, -12.18
33:1:5, -1.42, 0.45, 0.05, 9.80, 154.63, 4.48
33:1:5, -1.34, 0.33, -0.05, 43.68, 177.73, -3.08
33:1:5, -1.54, 0.19, 0.22, 39.48, 190.68, -31.57
33:1:5, -1.61, 0.08, 0.23, 45.64, 183.54, -47.81
33:1:5, -1.67, 0.14, 0.33, 60.69, 162.96, -60.13
33:1:5, -1.56, 0.18, 0.39, 56.77, 150.22, -68.95
33:1:5, -1.50, 0.27, 0.52, 62.86, 127.75, -58.38
33:1:5, -1.42, 0.27, 0.63, 67.34, 110.53, -56.14
33:1:5, -1.30, 0.35, 0.69, 68.32, 98.98, -57.61
33:1:5, -1.13, 0.30, 0.63, 56.35, 87.29, -57.96
33:1:5, -1.00, 0.24, 0.57, 45.57, 77.42, -51.10
33:1:5, -0.79, 0.21, 0.50, 54.95, 58.45, -49.28
33:1:5, -0.57, 0.18, 0.48, 71.26, 42.00, -50.82
33:1:5, -0.42, 0.23, 0.43, 83.79, 26.39, -57.26
33:1:5, -0.37, 0.31, 0.41, 93.87, 9.31, -63.28
33:1:5, -0.47, 0.43, 0.25, 105.35, -11.76, -60.27
33:1:5, -0.46, 0.46, 0.10, 114.45, -29.33, -41.51
33:1:5, -0.48, 0.35, 0.06, 106.12, -48.86, -22.54
33:1:5, -0.55, 0.39, 0.17, 84.14, -64.47, 13.02
33:1:5, -0.86, 0.37, 0.32, 52.15, -66.15, 58.24
33:1:5, -0.86, 0.39, 0.29, -3.99, -93.10, 75.88
33:1:5, -0.76, 0.17, 0.26, -17.85, -115.08, 65.10
33:1:5, -0.90, 0.11, 0.23, -8.33, -130.13, 56.49
33:1:5, -1.05, 0.02, 0.07, 28.98, -141.47, 51.31
33:1:5, -1.22, 0.04, -0.15, 54.32, -160.72, 45.29
33:1:5, -1.26, -0.04, -0.15, 71.12, -160.51, 33.74
33:1:5, -1.46, -0.25, -0.11, 90.86, -149.59, 21.07
33:1:5, -1.50, -0.24, -0.10, 117.39, -91.98, 2.80
33:1:5, -1.41, -0.56, -0.25, 196.70, -61.25, 58.17
33:1:5, -1.47, 0.18, -0.02, 175.91, -82.18, 50.68
33:1:5, -1.21, 0.08, 0.21, 70.42, -74.48, 33.04
33:1:5, -1.02, 0.13, 0.05, -18.20, -56.98, 88.83
33:1:5, -1.21, 0.29, -0.37, -61.11, -58.52, 87.92
33:1:5, -1.20, 0.50, -0.42, -68.18, -67.48, 56.21
33:1:5, -1.13, 0.36, -0.32, -101.01, -81.06, 57.19
33:1:5, -1.23, 0.05, -0.01, -108.01, -99.89, 58.24
33:1:5, -1.13, 0.18, 0.47, -45.50, -99.75, 68.25
33:1:5, -1.09, 0.41, 0.58, 17.99, -102.55, 75.46
33:1:5, -0.86, 0.30, 0.42, 30.24, -95.83, 71.19
33:1:5, -0.91, 0.23, 0.21, 17.71, -85.33, 71.96
33:1:5, -1.19, 0.18, 0.06, 14.07, -88.83, 60.69
33:1:5, -1.22, 0.15, 0.16, -1.68, -98.98, 47.25
33:1:5, -1.05, -0.01, 0.16, -12.04, -104.09, 30.87
33:1:5, -0.91, -0.16, 0.13, -8.26, -107.45, 20.51
33:1:5, -0.70, -0.21, 0.18, -13.93, -114.45, 10.78
33:1:5, -0.75, -0.17, 0.20, -11.34, -109.76, 0.35
33:1:5, -0.68, -0.11, 0.12, -16.73, -106.26, -7.00
33:1:5, -0.58, -0.00, 0.05, -32.41, -105.49, -13.93
33:1:5, -0.53, 0.08, -0.01, -41.37, -103.88, -19.39
